text,true_label,predicted_label,true_label_id,predicted_label_id
a bride and a groom standing on a large stairway with many people surround them or take their picture. the couple is a man and a women.,neutral,entailment,1,0
a man actively surfing a wave. a man is in the water at the beach.,entailment,neutral,0,1
a guy standing by an electric pole and posing while at work. a man in work clothing is working at an electric pole.,neutral,entailment,1,0
a man is stopped on the street on his motorcycle. a man is outdoors standing on his bike,contradiction,entailment,2,0
a horse with rider leaps over a miniature barn. they are made of onyx,contradiction,neutral,2,1
a climber is scaling a mountain cliff. mountain cliff scalling,contradiction,entailment,2,0
a rollerblader skates down a ramp with his arms in the air. the rollerblader is a girl.,contradiction,neutral,2,1
a rapper in a black outfit is on stage. the man in the black is on a satge.,entailment,contradiction,0,2
"a young woman with a surprised look on her face, sits on a chair along the sidewalk and knits an item from a white ball of yarn. a young woman is surprised by a dog aggressively approaching her while she sits in a chair on the sidewalk.",neutral,contradiction,1,2
group of people gathered for a funeral on a beach. the people were by the water,neutral,entailment,1,0
kids playing under a big sprinkler. kids are having fun.,neutral,entailment,1,0
a fire extinguisher sits on a barricade next to a racetrack with smoke rising from a truck ' s hood. the truck was on fire.,neutral,entailment,1,0
women in red outfits perform a cheer at the beijing 2008 olympics. they are in china.,entailment,neutral,0,1
"there is a girl decorating for an event and a man is standing next to her smiling, and an island poster in the distance. the car is being admired by a man.",neutral,contradiction,1,2
there is a restaurant and all the tables are empty. the restaurant is closed.,neutral,contradiction,1,2
a woman wearing a scarf is tailgating. a woman wearing a shirt is tailgating.,neutral,contradiction,1,2
a pigeon lurks near a man sleeping with a red bandanna wrapped around his face. the bird is lurking.,entailment,neutral,0,1
a white and green helicopter takes off from the airfield. the helicopter is roumding.,neutral,entailment,1,0
a group of people digging a large hole. a bulldozer digging a hole.,contradiction,neutral,2,1
"a couple sitting at a reception table, the man is laughing as he motions back and the woman is laughing motioning forward. a man and a woman at a reception table are waving their hands at each other.",entailment,neutral,0,1
two little boys with spoons stirring something in two metal pans. two little boys are making cake with their mom.,neutral,contradiction,1,2
a girl in a green tank top is feeding pigeons. a girl is at a park.,entailment,neutral,0,1
"at the shooting range, a man in a green jacket practices his shooting. the man believes guns should be banned.",contradiction,neutral,2,1
two toddlers with ny giants pajamas on play with the clean laundry. the two people are very young.,entailment,neutral,0,1
an older woman laying out in the grass near the ocean. a woman sleeps on the beach.,neutral,contradiction,1,2
a shirtless man with a brown and white dog looking at a woman in jeans and a bikini top who is relaxing on a bench. a man without a shirt on is enjoying looking at the woman.,neutral,entailment,1,0
a donkey is pulling the cart down the road. the donkey is on the road.,neutral,entailment,1,0
blond child standing alone looking down a balloon filled street. a young boy looks at something.,neutral,entailment,1,0
man on a bicycle riding on only one wheel. a clown is performing on his unicycle.,neutral,contradiction,1,2
a man with a mask on his face is pausing to take in all the work he has left to do as he does a measurement. a bomb defuser is taking a break.,neutral,contradiction,1,2
a young black man rides a small bicycle on one wheel. a young man rides a unicycle.,entailment,contradiction,0,2
a lady in jeans and high heels. a woman wearing jeand and high heels.,entailment,contradiction,0,2
monks are gathering for a ceremony. the monks are preforming the ceremony.,neutral,entailment,1,0
a motorcyclist in yellow and white rides his bike. the vehicle has four doors.,contradiction,neutral,2,1
"with a pack and ski pole on the ground, a man wearing a winter coat is holding a tent while other tents are already set up. the man watches as snow has covered all the tents.",contradiction,neutral,2,1
a man and two children help put groceries on the check - out conveyor belt. a man takes his children to a daycare in the park.,contradiction,neutral,2,1
a man wearing all white is walking on a rope attached to a bike while surrounded by people. a man in white is performing in front of some people.,entailment,neutral,0,1
a girl with glasses listening to earbuds. the music was loud.,contradiction,neutral,2,1
passerby admiring painting at an outdoor art fair. several passers by admiring many paintings at the art fair.,neutral,entailment,1,0
two people playing an intense game of baseball outdoors. two people playing a game of baseball outdoors as others look on.,entailment,neutral,0,1
several twenty - something caucasian people wearing jackets and sweatshirts are standing outside an orange trailer with a semi - collapsed ceiling. many people are tailgating a sports game.,neutral,contradiction,1,2
small children throwing hay at horses on a farm. the kids are being chased by the farm animal.,contradiction,neutral,2,1
a young man is playing in the fountain. a youngster is studying for a test.,contradiction,neutral,2,1
several men wearing ornate cultural costumes dance barefooted for people seated at tables. some men are giving a performance.,neutral,entailment,1,0
two girls picks berries from a field. girls collecting berries,neutral,entailment,1,0
a little girl in a floral print dress plays in a tub of water with water lilies. a girl is playing in water.,neutral,entailment,1,0
two men are preparing their beverage stand. the two men are running a bevarage stand.,entailment,contradiction,0,2
"a man helping a young child up to a train engine, while a woman climbs up the steps behind them. young boy on a train engine",entailment,contradiction,0,2
two people making out in the middle of the water. two people are kissing,entailment,neutral,0,1
the man in the hooded sweatshirt is controlling the large machine. the man in the hoody is using a piece of equipment.,neutral,entailment,1,0
a woman in a yellow shirt and green shorts is climbing an artificial red wall whilst wearing a safety harness. the woman is indoors.,neutral,entailment,1,0
a little boy plays with a water toy while others watch. a little boy is supervised while he plays in the water.,neutral,entailment,1,0
a smiling woman with long dark hair wearing sunglasses on top of her head. a woman is wearing glasses.,neutral,entailment,1,0
family of people right before they crash to their deaths on shoddy roller coaster. family of people always noticing the death and its further proceeding.,entailment,neutral,0,1
two older men in blue jeans compare coupons at a table in a fast food restaurant. one man holds only expired coupons.,neutral,contradiction,1,2
travelers gather to await the arrival of their baggage in the claims department. travellers were waiting to meet a person in claims department,neutral,entailment,1,0
an asian male with a brown sweater playing a guitar. man playing instrument,neutral,entailment,1,0
two young women pull out their pocketbooks to pay their waitress. the women are standing near the cashier.,entailment,neutral,0,1
"these two youngsters are enjoying a downhill, high speed ride on a bright sled. two youngsters are enjoying the sunny day.",neutral,contradiction,1,2
the woman holding a cup is looking around. the woman is drinking something.,neutral,entailment,1,0
three dogs run in the snow. the dogs are not sleep.,entailment,contradiction,0,2
two women and a man finishing their food at an outdoor table. people eating good at a table.,entailment,neutral,0,1
two men pretending to be boxing. the men are just down.,contradiction,neutral,2,1
a woman running in an athletic race. a woman is running,neutral,entailment,1,0
man looking on as child holds up plastic cane full of candy. a man notices a wooden cane.,neutral,entailment,1,0
a father and son pretended to play in the unfinished living room of their new house. the family sits in living room,contradiction,entailment,2,0
a black dog and a black dog are fighting over a soccer ball. two dogs want the same toy.,neutral,entailment,1,0
two men eeyeing three women who are looking at a product. two men are attracted two a trio of women and are watching them,neutral,entailment,1,0
a police office is using a bicycle to complete her duties. a police officer is on duty.,neutral,entailment,1,0
a martial artist demonstrating his skill by breaking boards with his foot in a dojo. a martial artist is performing in front of people.,neutral,entailment,1,0
a street blocked off and guarded with one man in a striped shirt standing in the cleared road. on sectioned off road and held off a man with a shirt in the road,neutral,entailment,1,0
"a smiling bald man with glasses and a large watch is trimming the hair of a younger, attractive man using scissors. a guy without hair but with glasses checks out another guys hair",entailment,contradiction,0,2
a man sitting at a table working on a wood carving with three kids around him. a man is showing children how to carve wood.,entailment,neutral,0,1
people are taking pictures of an older style steam engine. people are looking at a steam engine.,neutral,entailment,1,0
two boys in blue clothing are pulling on a rope while one boy is touching a brown chair. 3 boys are pushing on a chair,contradiction,entailment,2,0
the one teen has a headband and the other one a hat. two teens stand together.,neutral,entailment,1,0
man wearing sack mask in suit. man in suit is a costume,neutral,entailment,1,0
a man plays an acoustic guitar on a plaid bed where three others sit. a woman is watching a man play guitar.,neutral,contradiction,1,2
man riding a bicycle on a foggy day. a man exercising on a foggy morning.,neutral,entailment,1,0
"two guys and a girl, throwing in the water under bridge. the kids are playing with water.",neutral,entailment,1,0
"people in texas and having a festival in the streets, one man is cooking and his son is helping him. a texas festival draws families.",entailment,neutral,0,1
this dog is done running down the yellow board. the canine has stopped running all together.,neutral,contradiction,1,2
a person doing a handstand on a street corner. a person is upside - down on the corner.,entailment,contradiction,0,2
a belly dancing woman who is happily moving. the woman is ballet dancing,contradiction,neutral,2,1
a large crowd and camera crew face a sports field. a national football game is going on,entailment,neutral,0,1
a person dressed in a green protective suit is riding an all terrain vehicle across a desert. a man wearing a protective suit is on an atv.,neutral,entailment,1,0
a construction worker looks down at his work site. a workers is in construction work project,neutral,entailment,1,0
a large woman sitting in front of the beatle story exhibit. a woman is over by the beatle story exhibit.,neutral,entailment,1,0
two girls play in a swimming pool with a football. two girls stand by a pool and toss a football.,contradiction,neutral,2,1
a woman is wearing a hat filled with feathers and beads. a woman wearing a feather and beaded hat is standing.,neutral,entailment,1,0
a child and parent pet a horse. two people riding a pony.,entailment,contradiction,0,2
a group of children look into a barrel. there are chickens looking,entailment,contradiction,0,2
a man holding a cardboard sign is asking for money from people passing. a man is giving away money.,contradiction,entailment,2,0
a black and brown dog wearing a red coat rolls in the snow. the black dog is not wearing a coat.,neutral,contradiction,1,2
two swans swimming in the water. there are two ducks swimming.,contradiction,entailment,2,0
a tent is being set up on the ice. the family set up the trailer next to the beautiful lake where they swam at earlier,contradiction,neutral,2,1
"man wearing flip - flops, baseball cap, and shorts holding handle of an item in a pool. the man was holding the handle of the floating mattress trying to bring it to the edge",neutral,contradiction,1,2
two female tennis players high - fiving each other. two woman just won a tennis game,entailment,neutral,0,1
a vehicle climbs on rocks near a forest. a car drives over a boulder.,neutral,entailment,1,0
"there is a group of firemen watching a huge fire in some buildings in the distance. the men look on as the building fire rages out of control, powerless to do anything about it.",neutral,contradiction,1,2
a man is giving his daughter a ride on a sledge with his motorcycle. the little girl is spending time with her dad.,entailment,neutral,0,1
"a man in a red shirt is giving a lecture in an auditorium, with two men sitting at a desk at the front of the full room. the men are looking at the man giving the lecture.",neutral,entailment,1,0
two women sitting down next to a river. two women washing clothing.,neutral,contradiction,1,2
two women working on a yarn machine. two women are engaged in their hobby.,neutral,entailment,1,0
a mascot joins a lady playing a card game at a casino. a lady is doing jumping jacks at the casino.,contradiction,neutral,2,1
a catcher in a red and white uniform plays at a baseball game. there maybe a catcher playing at a game wearing a white uniform.,neutral,entailment,1,0
a man waterskis. man doing water tricks,neutral,entailment,1,0
a few men are talking in a secluded area. the men are whispering,neutral,entailment,1,0
a man wearing s checkered shirt and blue jeans is standing in a field. billy is a human scarecrow.,neutral,contradiction,1,2
two women hugging each other. sisters get each other,entailment,neutral,0,1
a woman sitting on a grassy hill hitting a tennis ball with a racket. the woman is hitting the ball with a racket.,neutral,entailment,1,0
a box is in front of a likeness of a wizard on the street. there is a box near a lizard statue,entailment,neutral,0,1
two big dogs play in the snow under a tree. two big dogs are playing out side,entailment,neutral,0,1
"a white dog runs along a path, trailing a leash. a white dog took off after leaving his leash",entailment,neutral,0,1
man with an ice sculpture a man is chipping up the ice to make a cold drink.,contradiction,neutral,2,1
two boys in black swimming trunks are holding another boy by his arms and legs on a beach. the boys are playing at the beach.,entailment,neutral,0,1
a women sitting at a fancy table looking at her food. a man standing next to the table. two people in a dining setting.,entailment,contradiction,0,2
"the girl dressed in pink and white, and wearing a knit cap, is reaching toward a flowering tree. the group is wearing a big white hat",contradiction,neutral,2,1
two women with strollers standing next to a table and chair. the women were about to perform surgery.,contradiction,neutral,2,1
a man jumps into a bed that is set up on a public walkway. a man jumps on to a bed in a public walkway.,contradiction,entailment,2,0
a man attempts to place basketball in hoop while surrounded by opposing teammates. man competing in basketball,entailment,neutral,0,1
an overweight white man wearing a gray tee - shirt and lighter gray shorts is standing in the foreground of a classroom while another white man wearing glasses sits in a chair looking at him. two men a staring at each other waiting for the other to cross the street.,contradiction,neutral,2,1
two kids are wrestling on a white sofa. two kids are fighting on a sofa.,neutral,entailment,1,0
a man in a harness hangs from a pole. the pole is outdoors.,neutral,entailment,1,0
a male musician dressed in black with a guitar pick in his mouth performs during a concert playing the guitar looking out at the crown with a back drop of a single stage light and jumbo screens. the man is an experienced guitar player.,entailment,neutral,0,1
a kid in a blue and black hockey jersey has just scored a goal on a kid in a white and tan hockey jersey. a kid has just scored a goal on another kid during a hockey game.,entailment,neutral,0,1
the boy in red swimming trunks is jumping on the sand. the boy is playing in the sand.,neutral,entailment,1,0
a man in a green hat and blue swim trunks sunbathing on the beach. the man with the blue shorts and green hat is laying on the beach.,neutral,contradiction,1,2
a tan man is massaging his bicep. a pale man scratches his head.,contradiction,entailment,2,0
a little boy is throwing snow around outside. the boy has his hands in his jacket,contradiction,neutral,2,1
a group working together to pull something to shore. the people are releasing sea turtles into the ocean.,contradiction,neutral,2,1
three chefs in uniform are working in an assembly line to prepare pastries. three chiefs are preparing hotdogs and hambergers.,contradiction,neutral,2,1
two men and a woman have passed through a gate carrying briefcases and bags. people are holding a sign at a gate.,contradiction,neutral,2,1
a young asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book. a man is scribbling using his book as a surface.,contradiction,entailment,2,0
"a woman in yellow, and a woman in orange, both with handbags, look at the water in the background. both women has the same handbag.",neutral,entailment,1,0
a man in a t - shirt stands next to a parking meter. a man is wearing a hooded jacket.,contradiction,neutral,2,1
"in the middle of a crowd, a man in a black t - shirt operates a camera on a tripod, pointing it at the camera. a man is in the middle of a crown with his camera.",entailment,contradiction,0,2
a woman in colorful ethnic clothing paints henna on a person ' s hand. a woman is painting a henna tattoo.,entailment,neutral,0,1
a teenage boy and girl are sitting on a bench eating a meal. a teenage boy and girl are sitting at the dining room table eating ice cream.,contradiction,neutral,2,1
a bad storm is slowing traffic on a busy city street. there are a bunch of cars on the road,entailment,neutral,0,1
several young women walking along a beautiful hallway several women are walking outside,contradiction,entailment,2,0
spectators watch a group of individuals sitting on a thin structure by a massive building. a group of people watch a basketball game at a sports bar.,contradiction,neutral,2,1
two people talking to a lady in a gym who has a tattoo on her arm. two women haven ' t been to the gym in a year.,contradiction,neutral,2,1
two young girls sparring in white martial arts outfits while a third person watches from the side. a duo of youthful females fight in martial arts gear while the third person sleeps.,neutral,entailment,1,0
a man in the foreground exercising on a weight machine and a woman in the background on a treadmill. two people are exercising at the local gym.,entailment,neutral,0,1
"three kids practice martial arts, one has a yellow belt, on a red belt and the other a white belt. three boys in martial art outfits are walking down the street.",neutral,contradiction,1,2
the girl is holding the wheelbarrow while the boy sits inside. a girl pushes a wheelbarrow with a boy inside it,neutral,contradiction,1,2
the woman is holding the harness that the brown and white dog is wearing. the woman is walking the brown and white dog.,neutral,contradiction,1,2
"there are two men engaged in a karate match, the man on the left kicks the man on the right in the face while the man on the right kicks the man on the left in the groin. the men are in a torunament.",neutral,entailment,1,0
a woman is getting ready to eat on the side of a road. woman eating on road,neutral,entailment,1,0
a little girl in an orange dress is running through the sprinkler in the yard. the automatic sprinklers came on even though no one is home.,contradiction,neutral,2,1
"a father in a green sweater kissing his newborn son on the forehead, while he is lying on a sofa. a new dad is kissing his newborn son on the forehead.",entailment,neutral,0,1
the brown and black dog is jumping up to catch a red ball. the dog is fetching the ball.,neutral,entailment,1,0
a girl in an orange jacket talks on the phone while another girl smokes. the girls are standing by each other,entailment,contradiction,0,2
a child with goggles and a floaty swimming in a body of water. a child is wearing a bathing suit.,entailment,neutral,0,1
a man in a shirt covered with leaves is taking a hamburger off the grill. leo was grilling burgers when all the leaves from the tree fell and covered him from top to bottom.,entailment,neutral,0,1
a young woman wearing a colorful backpack is looking out at a mountain view. a person looking at the city skyline.,contradiction,neutral,2,1
a photo of four people in a kitchen. the people are cooking.,entailment,neutral,0,1
a closeup of a man ' s hands applying black sticky glue to the top of a bottom of a shoe. someone is tearing a hole in something.,contradiction,neutral,2,1
two lines of colorful cars racing on a racetrack. five rows of black cars race on a track,contradiction,neutral,2,1
"redheaded man with "" flickr "" badge at event. a man at an event has red hair.",entailment,neutral,0,1
a yellow tractor sits on a hillside. the yellow tractor is moving boulders.,contradiction,neutral,2,1
three children wearing face paint pose together. the three children are making faces with face paint on.,neutral,entailment,1,0
a little girl in a yellow dress is standing in front of a restaurant. a little girl is wearing a pretty dress.,neutral,entailment,1,0
the old woman is walking in the street. the old lady is in the middle of the street.,neutral,contradiction,1,2
a woman in a swimsuit sitting on a bench with a dog. a woman and dog on the beach.,entailment,neutral,0,1
a man in army fatigues is reading something while laying on the floor. a man is indoors relaxing.,neutral,entailment,1,0
a young flower girl and ring bearer await their cue to walk down the aisle. children are waiting to walk down the aisle in a wedding.,entailment,neutral,0,1
child sliding down slide into pool of water. the pool of water is a sink basin.,contradiction,neutral,2,1
a black dog carrying an object out of the water. there is a dog outdoors playing in the water,neutral,entailment,1,0
three men struggle to catch the ball before the others. the three men want the ball,entailment,neutral,0,1
a man with gelled hair in a mohawk style sitting in the shade. a man with his hair gelled into a mohawk is relaxing in the shade,neutral,entailment,1,0
a little boy and girl hugging each other. children enjoy each other ' s company,neutral,entailment,1,0
"on a hot summer day, different ethnicities are joining in to have a bite to eat at a food festival. people are enjoying themselves at a festival.",neutral,entailment,1,0
four girls playing soccer on a field as their coach looks on. the girls hate soccer.,contradiction,neutral,2,1
this is a male surfer riding against the waves. a young surfer is surfing.,neutral,contradiction,1,2
three men sitting laughing and clapping. three guys are sitting having a good time.,neutral,entailment,1,0
a very busy walkway with a man directing. a man is at his job,neutral,entailment,1,0
a young man riding and grinding his skateboard against the railing. a person is at a skate park.,entailment,neutral,0,1
a white comedian with long hair performs on stage. kevin hart is performing on stage.,contradiction,neutral,2,1
a young person with a red headband having words in red painted on her face. a young boy is about to get his face painted.,contradiction,neutral,2,1
a young boy in blue shorts and a red shirt runs by graffiti. the boy is wearing blue shorts,neutral,entailment,1,0
a kickboxer practicing on the heavy bag. the kickboxer is fit.,neutral,entailment,1,0
two boys are playing with a damaged soccer ball. two boys are playing with an old ball.,entailment,neutral,0,1
a man in a uniform is on a ramp looking back at a stacked row of grocery shopping carts. a man is on a ramp at a grocery store.,neutral,entailment,1,0
"a spruced up, bespectacled man garbed in a dress shirt, dress pants, and tie, stands over a made bed in a well - kept room. a man stands in his room.",neutral,entailment,1,0
a woman in a white tank top and khaki colored pants walks up an outdoor flight of stairs. a woman is de - boarding an airplane.,neutral,contradiction,1,2
a woman in green fishes while a man wearing blue turns to face the camera. tom was wearing green pants.,contradiction,neutral,2,1
a man in a suit leaps toward his bride. the woman tries to catch the jumping man.,neutral,contradiction,1,2
homosexuals dancing in showers. some people that are wet.,neutral,entailment,1,0
the girl is by the display. the girl is looking at the display.,neutral,entailment,1,0
a boy in a green and black striped shirt is waving a stick in the air while standing on a porch. a boy in a green and black striped shirt is getting ready to go to school,contradiction,neutral,2,1
two people are commuting on a scooter. two people are commuting on a flying scooter.,contradiction,neutral,2,1
a woman in blue shorts and a white shirt is indoor rock climbing. a woman climbing a mountain outdoors,contradiction,entailment,2,0
a man in a white uniform who is the pitcher about to thrown the ball. a batter is going to throw the ball.,contradiction,entailment,2,0
a man and woman are walking in an apple orchard while swinging a little boy between them. the boy holds their hands,entailment,contradiction,0,2
many people seem to be selling and buying fish in a fish market. there ' s a lot of supply and demand in a market.,contradiction,entailment,2,0
a doctor talks to patients in a makeshift clinic. the doctor talks with the nurses about the new office to open.,contradiction,neutral,2,1
a person laying down on a clay colored surface in front of a roland garros billboard. the man in front of the billboard is painting a picture.,contradiction,neutral,2,1
a person with a shoulder bag is walking across a shaky wooden slat bridge. a person is walking accross a dangerous bridge.,entailment,neutral,0,1
a man in a white shirt looks up as if talking to someone near the feet of a woman outside a building with unique architecture. a man reads a newspaper on the steps of a government building,neutral,contradiction,1,2
a couple stops on a bride to look at a pond. a couple that was just married walking on a bridge.,neutral,contradiction,1,2
a woman in an apron standing in front of shelves of bread in a bakery. a woman is making some bread.,neutral,entailment,1,0
a middle - aged white male is riding a bicycle across a grassy trail with an intense look on his face. the middle aged man is afraid to try to ride his bike through the grassy trails.,contradiction,neutral,2,1
one black dog with a toy and one yellow dog. the black dog has a toy while the yellow dog does not.,entailment,contradiction,0,2
a man in the desert. the man is getting ready to go swimming.,contradiction,neutral,2,1
a girl is making a home run during her baseball game. a girl is running around the bases.,entailment,contradiction,0,2
little boy runs the wrong way after hitting the ball in a game of tee ball. a boy runs to the wrong base in tee ball.,entailment,neutral,0,1
a black man runs in front of a white man to block his kick during a soccer game. there are soccer players on the field.,neutral,entailment,1,0
the people are horseback riding. the people hopped in their go - karts and were off to the races.,contradiction,neutral,2,1
a girl is in a parking lot jumping rope. jumping ropes are short,contradiction,neutral,2,1
reflection of an elderly woman in a street. a woman is celebrating her twentieth birthday.,contradiction,neutral,2,1
a man and woman perform on stage. two people are performing on stage.,neutral,entailment,1,0
two men shoot a shotgun at a shooting range. two guys practice shooting.,entailment,neutral,0,1
a person on skis is flying through the air near a brick building surrounded by snow. a snowboarder shows off his skills,contradiction,neutral,2,1
a man sits while in the distance other men are shirtless wearing kilts. the group of men in the distance would never wear a skirt.,contradiction,neutral,2,1
people watching a lively concert under an orange tent. a group of fans watch their favorite band.,entailment,neutral,0,1
a mother reads a book to her baby. a mother is feeding her baby.,contradiction,neutral,2,1
a hockey player in white tries to steal the puck from another player in red. they are playing on ice.,neutral,entailment,1,0
rammstein performing a stage show with high caliber pyrotechnics. some of rammstein ' s amps are unplugged.,neutral,contradiction,1,2
running in the olympics. people are running from a lion.,contradiction,neutral,2,1
the dog is jumping on to the couch dog is resting after running all day,contradiction,neutral,2,1
"a man is preparing fish in an indoor market in asia under lights and plastic bags, and is surrounded by other people and food vendors. there are fruit vendors at the market.",neutral,contradiction,1,2
"a large tan dog is jumping over hurdles on a course. a big dog is doing trick,",entailment,neutral,0,1
"a woman with a tall, red, white, and blue hat sits on the ground. a woman sitting on the ground wearing a hat",neutral,entailment,1,0
a dark - skinned man is taking pictures. a bird was on rocks,entailment,neutral,0,1
a woman dives into the water. a woman using a towel to dry off,contradiction,neutral,2,1
man on motorcycle riding in dry field wearing a helmet and backpack the man is riding in the rain.,contradiction,neutral,2,1
a woman has her shoe off and is holding up her foot. a woman is wearing clown shoes,contradiction,neutral,2,1
a man on a blue motorcycle is waiting in traffic on a busy city street. the man is waiting.,neutral,entailment,1,0
teenagers and young children doing a silly pose in a field for the camera. kids are outside arguing.,contradiction,neutral,2,1
"an oriental looking girl in pink pants, sitting on a little stool, eating out of a takeout box. the young girl decided not to cook for her meal.",entailment,neutral,0,1
"a woman is sitting, reading a book on the subway. a woman is inside reading",entailment,contradiction,0,2
a very bus street is shown with asian people all around walking and riding bicycles. many people are walking on top of buildings and riding their bikes in the sewers.,contradiction,neutral,2,1
"one man with glasses, dressed in fatigues is pointing and talking to other men standing next to him. a man asks a police officer for directions",contradiction,neutral,2,1
a man walks into a maroon building as a dog looks on. the man and the dog walk into the building together.,contradiction,entailment,2,0
a horse walking by the side of the water pulling something. a horse has carried a body into the sea,contradiction,neutral,2,1
two performers performing in the middle of a group of people. the people perform for the audience.,entailment,neutral,0,1
the man and woman are sitting by the boats. the man and woman are sitting close to the water.,neutral,entailment,1,0
"two men, one wearing red uniform with white stripes and the other a white uniform are playing soccer. two men are kicking a ball.",entailment,contradiction,0,2
children work on a project at school involving colors while one girl takes a picture of two her partners on her phone. the children are inside.,entailment,contradiction,0,2
"a bicyclists in green carrying his bicycle past a sign that says "" rouleur "". an athlete is riding his bicycle.",contradiction,entailment,2,0
two volleyball girls team both jumping for a double high - five two teams are playing volleyball.,neutral,entailment,1,0
two children wearing helmets ride down the street on a red bike. the children are on an exersise bike.,contradiction,entailment,2,0
distinguished looking gentleman with a microphone has a red and yellow prize ribbon pinned on his lapel. a gentleman prepares to speak.,entailment,neutral,0,1
an older woman with brown hair is walking her bike through a gate of a garden. the woman rides her bike in the garden.,contradiction,entailment,2,0
a man in sunglasses puts his arm around a woman in a black and white blouse. a woman embraces a man while wearing sunglasses.,contradiction,entailment,2,0
a firefighter sprays water onto a gigantic pile or burning ash that includes flames and dark smoke. a firemen is using water.,neutral,entailment,1,0
two dogs are sniffing at the ground with their tails in the air. two dogs sniff at the air with their tails down.,contradiction,entailment,2,0
a waiter serving lunch on the beach. a waiter serves people outdoors,neutral,entailment,1,0
a line of tourists await their turn to eat at a very busy restaurant. the tourists are all sitting down eating at the restaurant.,contradiction,neutral,2,1
man slightly bent over has child ' s toy stuck between his legs. the toy became lodged where the sun don ' t shine.,contradiction,neutral,2,1
a redheaded woman with a baby in a harness. the blonde woman is holding a baby.,contradiction,entailment,2,0
two players face off in ice - hockey as the referee has just thrown the puck onto the ice. the referee has a coffee in his hand.,neutral,contradiction,1,2
a woman is holding a bird while sitting in a flowering tree. the tree is outdoors,neutral,entailment,1,0
a surfer is being splashed by an ocean wave. the person is standing on a surfboard.,neutral,contradiction,1,2
a couple making out in public going completely unnoticed by others. dogs are outside,entailment,contradiction,0,2
a woman is standing with her hands on her hips facing the camera while others go about their business in the background. a woman ignores those behind her.,neutral,contradiction,1,2
three firefighters are trying to extinguish the flames from a burning car. the fire burns brightly,entailment,neutral,0,1
a group of construction workers building a house. the men are working on a house.,neutral,entailment,1,0
three football players and two are fighting for the ball. the boys were angry,contradiction,neutral,2,1
a young man wearing a white glove standing on the side of a road. an o a man wearing a white glove standing on the side of a road.,entailment,neutral,0,1
a gentleman witnessing to the public. the gentleman is a female.,contradiction,neutral,2,1
boy scouts on stage performing. a band on stage performing.,contradiction,neutral,2,1
"a guy holding a sign saying will work, while giving the peace sign. the man is alone.",neutral,contradiction,1,2
the girl in the red jacket is next to a picture of a funny face. the girl is making funny faces for a picture,entailment,neutral,0,1
"a man helping a young child up to a train engine, while a woman climbs up the steps behind them. a man is walking with a child",entailment,contradiction,0,2
2 bikers are on a rocky dirt trail and number 3 is in the lead. three bikers are riding on a rocky trail.,entailment,contradiction,0,2
two venerable old people carrying a lot of newspapers in their hands. two old people carrying newspapers bound together.,neutral,entailment,1,0
a man in the shower with a mohawk made out of shampoo. a man is drying off after a hot bath.,contradiction,neutral,2,1
a dark clad person stands on the side of a bicycle while it is off the ground with a large tower in the background. a man takes a short rest by a tower.,entailment,neutral,0,1
a man and a woman standing in a kitchen mixing up food. a man and a woman eating dinner,contradiction,neutral,2,1
a girl in a newspaper hat with a bow is unwrapping an item. the girl is going to find out what is under the wrapping paper.,entailment,neutral,0,1
a little blond girl is looking up. the girl is staring at a cricket on the ground.,contradiction,neutral,2,1
two men work inside a bike shop that is filled with many various kinds of bikes. two men are fighters.,contradiction,neutral,2,1
group of participants walk behind float in asian parade. people walking against the parade,contradiction,entailment,2,0
there are two white rabbits in a caged area. rabbits indoors.,neutral,entailment,1,0
the skateboarder does a jump down stairs. the skateboarder is airborn,entailment,contradiction,0,2
a black standard poodle running through the snow in a fenced - in yard. a puppy running,neutral,entailment,1,0
outfielder trying to catch a fly ball. the player is jumping in the air.,neutral,entailment,1,0
a crowd watches a crowd of men in business suits walk down a street. people watch businessmen walk down the street,entailment,neutral,0,1
"balancing on one leg, and with the other contorted behind his back, a man twirls a frisbee on his middle finger. the man signs a breath of relief as he finally finishes clipping his hedges out in front of his suburban home.",contradiction,neutral,2,1
the man in the white lab jacket with green logo is holding a frame while surrounded by several people at the brown table looking at or eating food. a man is by himself looking at a frame.,contradiction,entailment,2,0
"a brown dog, on a rocky ground, shakes off water from its body. dog was in the water",neutral,entailment,1,0
a boy in a red hat admires a barely dressed woman. the boy is wearing a blue helmet.,contradiction,neutral,2,1
a man is spinning a stuffed animal with a screwdriver. the man is hitting a stuffed animal with a screwdriver.,contradiction,entailment,2,0
a female runner is participating in a marathon. the young lady is in a race,neutral,entailment,1,0
a brown - haired child is sitting on machinery. a brown haired kid is resting on a generator.,entailment,neutral,0,1
in a science classroom a young man dressed in a black jacket solders a wire to a circuit board. a young man is holding a torch.,entailment,contradiction,0,2
the oxford circus station has many visitors right beside the subway. people are waiting in line at a subway.,neutral,entailment,1,0
a woman is resting against a cross shaped pole while looking towards a large body of water. the woman is relaxing.,neutral,entailment,1,0
"two men in suites sway to the left, one holding a briefcase. two men in suits sway to the left.",entailment,neutral,0,1
a little girl in a purple coat stares at the fish at the market. a little girl is playing,neutral,contradiction,1,2
two young men stand in a room holding technical equipment. two young men stand in a room holding machines.,neutral,entailment,1,0
