text,true_label,predicted_label,true_label_id,predicted_label_id
a woman wearing a red shirt is at the desk of the ottawa music academy. a woman wearing a red shirt stands on top of a desk.,contradiction,entailment,2,0
two people in racing clothes and helmets are riding motorcycles. two people are riding bicycles down the boulevard.,contradiction,neutral,2,1
a young girl dressed in nice springtime clothes is strolling on a lawn by a man - made creek and pond. the girl is dressed nicely.,entailment,neutral,0,1
people having fun at a party. the people are indoors.,neutral,contradiction,1,2
"three ladies near a table scattered with books, busy writing notes from their reference books. three ladies are using books to study.",neutral,entailment,1,0
the musher is pressing the dogs to the finish line. a man is riding his dog team to the finish line.,entailment,neutral,0,1
a man is cutting wood planks with a table saw while another man watches. the man is at home depot.,neutral,contradiction,1,2
man in red hat holds up one finger while pointing at a sign with the number one on it. a man is giving directions.,neutral,entailment,1,0
a man asleep in a car that ' s driving. a man is a passenger.,neutral,entailment,1,0
a man in sunglasses drinking a corona and flashing a gang sign. the man is enjoying his drink.,neutral,entailment,1,0
a smiling young woman holds a video camera and walks through a park. the woman is sad.,contradiction,neutral,2,1
this man is working in the refinery. a man at some factory.,neutral,entailment,1,0
a grandmother and two of her grandchildren taking the dog for a walk in the woods. the dog is a chihuahua,neutral,contradiction,1,2
a group of athletes in red shirts are running to finish their race. the men are finishing a race.,neutral,entailment,1,0
a nude man jumping on a well dressed man in a crowd. the man does not like clothing.,neutral,contradiction,1,2
two women are kissing in the street as someone stands next to them staring at the ground. the are kssing in front of thier kid.,neutral,contradiction,1,2
a boy in black winter clothes sits on an inflated sled by a mound of snow. a boy builds a snowman in the winter.,contradiction,neutral,2,1
a young girl jumping out of the water a girl is splashing around in the waters outside.,neutral,entailment,1,0
a man wearing glasses and a striped shirt is eating at a bar with a blond woman in a red tank top. the couple eats at a nice restaurant and seems to not enjoy each others company.,contradiction,neutral,2,1
an old man and two kids are on the porch looking over the railing the people are looking down at the river.,neutral,contradiction,1,2
one girl is doing a handstand on an outdoor trampoline while another girl stands on the trampoline with one hand in the air. one girl in a red shirt is doing a handstand while another girl in a red shirt stands on the trampoline with one hand in the air.,neutral,contradiction,1,2
a girl is standing on a graffiti covered stone with something in her mouth. the girl is eating.,neutral,contradiction,1,2
"a group of people and a dog sit in the bleachers of a basketball court, watching another group of people ' s performance on the court. a dog is playing basketball.",contradiction,entailment,2,0
a dog wearing a t - shirt and a hat is standing in the shade. he is wearing a hulk t - shirt,neutral,contradiction,1,2
a person approaches a escalator while holding a bag. a person approaches a escalator while holding a bag.,neutral,entailment,1,0
a tent rests on the shore and a man and canoe are in the background. the man is at a campsite.,neutral,contradiction,1,2
"two dogs play in a river, one is making a splash. they are playing in the water.",neutral,entailment,1,0
"there are children and adults from an asian culture, and two of the adults are wearing clown noses and are standing on either side of a young boy, while one of the adults has a pink tube in his hand and is pointing at the pink tube in the young man ' s hand. two young women are getting dressed.",contradiction,entailment,2,0
"a man, three women and a young girl are walking. a man and his family of women are watching the fireworks.",contradiction,neutral,2,1
a young boy pets a dear and gets a response. a kid and a deer.,entailment,contradiction,0,2
bicyclists stay in a line as each wear different color suits. the bicyclists are in a race.,entailment,neutral,0,1
a young girl wearing a pink helmet is riding her bicycle on the sidewalk. a young girl wearing a pink helmet is doing something that burns calories,entailment,neutral,0,1
a photographer looks on as a fellow companion snaps a photo. a person takes a photo of his friend.,entailment,neutral,0,1
two firemen at the end of a cherry picker attempting to get above a fire in a small trailer at night. the small trailer fire is smoldering.,contradiction,neutral,2,1
a lady rides her pony in a victory lap after competing in an english riding competition. the woman just came in last in her race.,contradiction,neutral,2,1
three people stand at the top of stairs. three people standing on the stairs.,neutral,entailment,1,0
"a brown, white, and black dog runs in the sand. the dogs are best friends playing in the sand.",contradiction,neutral,2,1
the boy in the yellow shirt is skipping stones. the boy is throwing rocks.,entailment,contradiction,0,2
a man sitting outdoors ironing fabric while three people observe some people watching a guy.,neutral,entailment,1,0
man in an alley is playing the accordion while people watch. man in alleyway plays poka jig,neutral,contradiction,1,2
"at the bakery, the fat old baker sleeps while his apprentice rubs the flour out of his eyes, seated beside him. the fat old baker is snoring.",neutral,contradiction,1,2
a woman with long hair walking through a meadow a woman with long hair is walking through a field,entailment,contradiction,0,2
"three children, baby in the center, sit in an outdoor swing chair. three children pose in an outdoor chair.",neutral,entailment,1,0
a lady in black clothing is tackling a lady in white clothing. a woman is being attacked.,entailment,contradiction,0,2
"a young, brunette man jumps over a metal railing while smiling. the young man held onto the railing as he jumped over it.",neutral,entailment,1,0
a golden retriever looking at its relection in water next to a snow. a female dog is in the backyard.,neutral,contradiction,1,2
white - haired man in black hat and coat sitting against brick wall. a white haired wizard dressed in black from another dimension sitting near a portal in a wall.,contradiction,neutral,2,1
a boy is squinting while being sprayed with water from a flat ground surface. a boy is being sprayed by a flat ground water fountain,entailment,neutral,0,1
a construction worker jack hammering away at the fallen rocks. a worker is working in a construction company.,entailment,neutral,0,1
a man in a black shirt is purchasing an item from an electronic kiosk. the man is buying fast food from the kiosk.,contradiction,neutral,2,1
preparing a fish dinner for the family. going fishing with a group of friends.,contradiction,neutral,2,1
numerous workers putting new walls up. the workers are on lunch break.,contradiction,neutral,2,1
a young boy poses next to his window. the boy is in his bedroom.,neutral,contradiction,1,2
"a man in a collared white shirt lying down, resting his head on a red backpack. a white shirt is in a backpack.",contradiction,entailment,2,0
a young man is walking down the sidewalk on a college campus. he is going to his dorm room.,neutral,contradiction,1,2
a woman in blue jeans and a cyan tank top poses while petting a german shepherd beside her. the dog belongs to the woman pictured.,neutral,entailment,1,0
couple number 116 in the dance contest wear bright pink costumes for their routine. a couple dressing up for a fashion show,neutral,contradiction,1,2
a man sells clothing at an open market. the man is earning money.,entailment,neutral,0,1
a group of people protesting in a city. the people are outside.,neutral,entailment,1,0
"a very happily and newlywed man is enjoying a long, deep kiss from his beautiful bride! a guy kisses his new wife",entailment,neutral,0,1
two elderly women setting up dinner. the two women are about to wake up for breakfast.,contradiction,neutral,2,1
a young woman is reading a novel in front of a row of sky blue washing machines. the woman is entertaining herself with a book,entailment,neutral,0,1
a guy with brown hair in a plaid shirt and jeans is playing a guitar on a street corner. the busker is hoping to make some money.,entailment,neutral,0,1
one basketball player wearing a white jersey trying to pass the basketball into bounds while the other team blocks him. the national cheer - leading championship.,contradiction,neutral,2,1
a group of men knit outside in metal patio furniture. people are sitting on chairs and holding knitting needles.,entailment,neutral,0,1
a white dog in the snow running with an object in its mouth the white dog in the snow was walking outside during night time looking for food.,contradiction,neutral,2,1
a team of four judges rates a competition. judges watch people skate.,neutral,entailment,1,0
a pair of long necked birds swimming. a pair of long necked birds cant swim.,contradiction,entailment,2,0
a number five skier from france is completing a turn. the skier from france completed a turn during the event.,neutral,entailment,1,0
a tattooed man walks with a woman in a white t - shirt. a man tries to seduce a woman,neutral,contradiction,1,2
a blond woman with a 40s hairstyle and leopard print shirt. a woman dresses up.,entailment,contradiction,0,2
a woman is making drinks at a bar. a bartender is doing their job.,neutral,entailment,1,0
the black dog and the white dog seem to be getting ready to fight. the black dog and the white dog seem threatening towards each other,entailment,neutral,0,1
a man with a sleeveless black vest and a black cowboy hat is talking to another man. two cowboys are talking together.,neutral,entailment,1,0
a woman and a man are outside near a body of water and is preparing a fishing rod. the fishing boat has two people.,contradiction,entailment,2,0
truck driver driving a eighteen wheeler truck. the truck has 18 wheels,entailment,contradiction,0,2
a man with a braid using an electric saw making sparks fly. man working on a project.,entailment,neutral,0,1
the man on the yellow basketball team tries to score while the men on the opposing team try to block his shot. people are celebrating a finished basketball game.,contradiction,neutral,2,1
people walk down a brick road lined with cars. there are only blue cars lining the road.,neutral,contradiction,1,2
two golden brown horses pull a sleigh driven by a woman in a blue coat. it is snowing.,neutral,contradiction,1,2
"two guys in front of a souvenir shop, with one guy in a red scarf talking on the phone. two men are waiting in front of a souvenir shop, one in a red scarf talks on the phone",neutral,entailment,1,0
three friends have the time of their life at the beach. people are sad.,contradiction,neutral,2,1
a woman in a red suit is running in a field in front of a crowd. a woman is running in front of everyone.,entailment,neutral,0,1
two officers walk the beach. the police are making sandcastles.,contradiction,neutral,2,1
five workers wearing life jackets are standing around. the workers are wearing life jackets for their safety.,entailment,neutral,0,1
the trees are green the trees have leaves.,entailment,neutral,0,1
a young man is doing a back flip into a sparkling green lake while others watch from below. a woman is doing a backflip,entailment,contradiction,0,2
two men and one woman sit at a table eating a dessert. the men and woman are eating steak entrees.,contradiction,neutral,2,1
a woman is sitting next to her suv which has the trunk door open while a man stand by another open door. the woman is outdoors.,neutral,entailment,1,0
"the girl is wearing a white shirt with pink skirt, and she is standing in front of a house. a girl is in front of her house.",neutral,entailment,1,0
"a man in a white shirt looks down, in front of a woman who is looking off to the side. the couple are watching in boredom as the meteors fall.",contradiction,neutral,2,1
"group of police officers in uniform standing in a parking lot, smiling and talking. the people are performing cpr on a shooting victim.",contradiction,neutral,2,1
a biker is fixing his tire on a sunny day a biker is fixing his tire on a beautiful sunny day outside.,entailment,neutral,0,1
"a bride throwing her bouquet up in the air behind her, towards a group of ladies. a bride in action with people.",neutral,entailment,1,0
a man sits in a chair on a bus or plane reading a newspaper. a man falls asleep reading the classified ads.,neutral,contradiction,1,2
"a young girl in a yellow dance, dancing on a stage with a baseball field in the background. a young girl is outside.",neutral,entailment,1,0
a boy goes down a blue slide with his eyes closed. the boy is not having fun.,contradiction,neutral,2,1
"yellow, red, and blue flags fly in the sky as a diver extends fully in midair. the man is skydiving",neutral,contradiction,1,2
"two workers, working on a rooftop, looking over a town. some workers look at a town",neutral,entailment,1,0
a man with a blue shirt sitting on a bed and another man with a tan colored shirt and glasses laying on a bed. the men are on the bed together.,neutral,entailment,1,0
five men at a restaurant posing for a picture. the men are at a dinner party.,neutral,contradiction,1,2
small kid carrying a soccer ball. young kid carrying a musical instrument to school.,contradiction,neutral,2,1
a boat with people and their belongings is in the water. a boat is floating in the water with people.,neutral,entailment,1,0
a man has a serving spoon in his hand and is looking at a large dish of food. a man has a serving spoon in his hand and is looking at his large dish of food in front of him.,neutral,entailment,1,0
a tired woman rests her head on her friend ' s shoulder in an auditorium. an old lady fell asleep on her friend while watching the play.,entailment,contradiction,0,2
"there are people mulling around and going about their business at what appears to be a street fair, or a ballgame. the people are having a good time.",neutral,entailment,1,0
a man asleep in a car that ' s driving. the man is awake.,contradiction,entailment,2,0
a child is trying to keep from falling off of a sheep in the rodeo ring. the chlid is holding on tight.,neutral,entailment,1,0
a woman holds a piece of bread with white spread at a restaurant. a woman is dining alone at a restaurant.,neutral,contradiction,1,2
cute black doing playing in snow. the weather is very warm.,contradiction,entailment,2,0
two men are attending to a child ' s bicycle that is turned upside down as three children look on. the men are riding bikes.,contradiction,entailment,2,0
a man kayaks in a blue and white kayak through rapids. a man canoes through a gentle stream.,contradiction,neutral,2,1
a child is walking through a doorway. the child is a bear,contradiction,neutral,2,1
women in roller derby are in the middle of a bout. the women are all wearing new skates.,neutral,contradiction,1,2
a dark - haired man with a mustache is sitting by a curb near busy traffic. a man is debating walking into traffic.,neutral,contradiction,1,2
someone is singing at a party. there is a party,neutral,entailment,1,0
a cowboy riding a horse outside. a man is outside.,neutral,entailment,1,0
"a boat floats near someone swimming in clear, blue water. there was a boat in the lake.",neutral,entailment,1,0
three people are smiling while having food and drinks. three people laugh while having food and drinks.,neutral,contradiction,1,2
a blond woman is licking her paper plate and fork clean. someone is giving a plate to a dog.,contradiction,neutral,2,1
a young girl riding a surfboard. a yougn girl is on the ocean.,entailment,neutral,0,1
one elderly gentlemen in a striped shirt looks down while another in a pink shirt looks on. the men are staring at something above them.,contradiction,entailment,2,0
a balding man in a black shirt at a dinner table. the man is seated.,neutral,entailment,1,0
"a smiling, middle - aged hispanic or indian woman with braided hair, missing teeth and a round red cap and red shawl is standing outside by some buildings on a sunny day. the woman lost her teeth doing drugs.",neutral,contradiction,1,2
"three men one with black shirt with writing sitting at desk on laptop, one guy with white shirt standing and another guy with black shirt sitting at a desk. three men all of whom are wearing black shirts are doing some clerical work.",contradiction,entailment,2,0
male in the air on a bmx bicycle after having launched off a ramp. someone is fixing a spoke.,contradiction,neutral,2,1
a cameraman is behind his video camera and surrounded by a hudge crowd. a huge crowd has gathered behind a cameraman.,entailment,neutral,0,1
interior of yellow car is filmed. a group takes pictures of cars exteriors.,contradiction,entailment,2,0
a woman with a walkie talkie and a bicycle helmet and bicycle standing near another woman in a black jacket. there are children nearby playing,neutral,contradiction,1,2
a man in a gray shirt cutting up meat into thick slices. the man is cutting bread.,contradiction,neutral,2,1
there are a bunch of sausages hanging from a hook in a store. there a six sausages hanging on a hook in the store.,neutral,contradiction,1,2
a male dancer is lifting a female dancer by the waist and leg. the female dancer is in the air.,neutral,entailment,1,0
a man in a white shirt is walking by a large blue bus. a man is outside walking by the street.,neutral,entailment,1,0
"a man is being held by two men wearing security uniforms, while standing outside in front of a sign advertising for samsung. the man stole from the samsung store",neutral,contradiction,1,2
"a biker is riding around a field, dressed in uniform with his helmet and goggles on, and mud on his legs. the biker is riding a dirt bike",neutral,contradiction,1,2
a man with a black leather jacket on sitting down with his legs crossed. a man with a black leather jacket sits to eat with woman.,contradiction,neutral,2,1
a person kneeling in front of a vehicle a lady kneels in front of a vehicle,neutral,contradiction,1,2
people sit and listen to a few men playing guitars in a courtyard. a band entertains people outside.,neutral,entailment,1,0
a man on the field is throwing a long stick a man is standing on the grass outside.,entailment,contradiction,0,2
business ideas are scattered about a table in a meeting. a table has several papers scattered on it.,entailment,neutral,0,1
a woman in a pink bikini and a man in black swim trunks are jumping in the water at the beach. the woman is wearing a binkini.,entailment,contradiction,0,2
number five plays basketball for miami. they are girls there too,contradiction,neutral,2,1
a teenage girl in a pink tank top with two thumbs up. a girl is making a hand signal,entailment,neutral,0,1
"a bus with passengers, one of them wearing a yellow backpack. the passengers are going to a hiking trail",neutral,contradiction,1,2
young girl in pink coat walking beside man dressed in clown attire and striped pants down a sidewalk. a mime performs on a street corner.,contradiction,neutral,2,1
a skateboarder jumps off a building ' s raised platform as another young man films him. skateboarder does a new trick,entailment,neutral,0,1
a chelsea soccer player ( frank lampard ) and a liverpool soccer player both make an attempt at the ball while the referee watches in the background. frank lampard and a liverpool soccer player both make a break for the ball while a referee watches on.,entailment,neutral,0,1
a man dressed as a nun has a cigarette in his mouth. a cross dresser is protesting the catholic church.,neutral,contradiction,1,2
this person in a red kayak faces a challange in the rapids. a person is following another kayak,neutral,entailment,1,0
a woman is leaning on a wall. a woman is standing up.,entailment,contradiction,0,2
"a woman in a red shirt and blue skirt stands with her back to the viewer, taking a photograph of a large, brown two - headed statue surrounded by chain link fence in an urban environment. the wman is in the country",contradiction,entailment,2,0
a dark stage set is under construction. a stage has finished being built.,contradiction,neutral,2,1
man sports fishing off a pier on a sunny day. a person is trying to catch fish.,entailment,neutral,0,1
three women leap into the air in joy on the shore. three women are jumping into the air while there are boats in the distance.,neutral,entailment,1,0
"a group of people, three of whom are wearing yellow hats, are sitting and walking on a brick lined pathway in front of a tall mountain with mist. the people are by the grand canyon.",contradiction,neutral,2,1
a young blond woman in black smiles under her black umbrella. the girl is walking to school in the rain.,neutral,contradiction,1,2
"a girl in a red plaid shirt, jeans, and boots arching her back in her backyard. the young girl plays outside.",neutral,entailment,1,0
two women with decorated bicycles one is wearing a red backpack and the other has a black helmet and pink sweatshirt. two women with decorated bicycles are getting ready to go home.,contradiction,neutral,2,1
construction workers working on the road. the construction workers are wearing clothes.,entailment,neutral,0,1
two people dressed in black are leaving. two people leave a building,entailment,neutral,0,1
a brunette with curly hair is standing by a mural between a bike and a motorcycle and talking on a cellphone. a blond girl with a protest sign chants at a peace rally.,contradiction,neutral,2,1
a motorist passing by and a group of people sitting on a bench. the people are on a bench inside.,contradiction,entailment,2,0
a car and a minivan have collided. a car accident that totals both vehicles.,neutral,entailment,1,0
boy in shorts bathing by hose in the street. the boy is cleaning himself.,entailment,contradiction,0,2
a woman in a red dress searches through her purse. a woman high fives her friend.,contradiction,neutral,2,1
man atop bike pole sitting on bike having a cold drink. a man stops to have a drink.,entailment,contradiction,0,2
a man in a black hat & black shirt painting a slogan in the road for a possible event. a man hangs a banner.,contradiction,neutral,2,1
a female athlete ties the laces of one of her cleats on the field. the girl is playing softball.,neutral,contradiction,1,2
a man in cowboy hat holds a rope while riding a horse. the man is a skilled cowboy.,entailment,neutral,0,1
"a man sitting down eating, and a woman with a black shirt walking outside with shopping bags. a man and woman are walking indoors.",contradiction,entailment,2,0
a man in uniform tries to find something with the help of a sniffing dog. a woman walks by the man in uniform.,neutral,contradiction,1,2
a young child throwing stones into a shallow stream. a child sits next to a stream.,neutral,contradiction,1,2
a man is using a homemade hot tub. a man is sitting in a tub.,entailment,contradiction,0,2
a little boy swims underwater. a boy floats on top of water.,contradiction,entailment,2,0
a very young child makes a pouting face at an older male in a leather jacket. a child is sad.,entailment,neutral,0,1
a black dog and a white dog wrestle. two animals are tumbling together.,entailment,contradiction,0,2
a street performer tosses up a ball in front of a small crowd. a street performer is juggling for a crowd.,neutral,entailment,1,0
a member of one volleyball team has just sent the volleyball over the net while the other team is attempting to block it. the player spikes the volleyball over the net.,neutral,entailment,1,0
a shirtless man is riding a motorcycle. the man has no shirt on.,entailment,contradiction,0,2
yellow team and blue team racing to the soccer ball. two teams chase after a sphere.,entailment,neutral,0,1
a man in a striped shirt is sharpening a tool on a grinding mill. the man is in his work space at home in his garage.,neutral,contradiction,1,2
little kid hopping on a trampoline. a little girl is jumping.,neutral,contradiction,1,2
child in black shirt sitting down. a child is sitting in a chair as punishment,neutral,contradiction,1,2
a gentleman listening to earphones. a boy is listening to music.,neutral,contradiction,1,2
a man is being pulled by a donkey. the man is pulling the donkey.,contradiction,entailment,2,0
a man wearing all tan is walking his herd of cattle down the beach. a man is walking his all black cows.,neutral,contradiction,1,2
two men are sitting on the ground and going through their backpacks. the men are at the table looking for something.,contradiction,neutral,2,1
a bride and groom cut their wedding cake with a white flower topper. there are people cutting cake for the wedding,neutral,entailment,1,0
five workers sitting in front of trucks eating lunch some people are eating fried chicken and drinking pepsi.,neutral,contradiction,1,2
two women wearing medical scrubs sit side - by - side at a bus stop. two women waiting by the road.,neutral,entailment,1,0
"bearded man wearing sunglasses, hat and leather jacket standing by an orange life preserver. a man with no beard is standing near a life preserver.",contradiction,entailment,2,0
an off road biker is photographed as he performs another stunt in the dirt. a biker lays in the dirt after bailing on a trick.,contradiction,neutral,2,1
there is a man playing the cello while reading music. the man is looking at a cello and wishing he could play it.,contradiction,neutral,2,1
the doberman is running through the tall grass. another dog runs through some more grass.,entailment,neutral,0,1
a man in a costume entertains four kids. a man dressed normally is trying to entertain adults.,contradiction,neutral,2,1
a woman sits on a milk crate embroidering dresses for sale on the street. a woman is working outside.,neutral,entailment,1,0
people working in a garden. people are sitting at a table with some garden produce.,contradiction,neutral,2,1
three people sitting on a bus next to each other. people are riding the bus.,entailment,contradiction,0,2
oriental people on small boats in water. asian people are swimming in the lake.,contradiction,neutral,2,1
a toddler is cooking with another person. a person is letting a toddler help cook with them,entailment,neutral,0,1
a man in white jumps away from a bull in a bull - fighting ring. a man in white dodges a bull in a bull - fighting ring,entailment,contradiction,0,2
german street festival dancer. they are festival dancer.,neutral,entailment,1,0
a man in jeans climbed up a light pole to change the light bulb while the light is on. a man is in jeans.,neutral,entailment,1,0
a crowd of people is walking on a sidewalk. a crowd is on a sidewalk.,neutral,entailment,1,0
a man transporting produce reaches down to pick up a dropped item. a man picked up an item he dropped.,neutral,entailment,1,0
two people are demonstrating martial arts to a crowd and jumping over three youngsters who are crouched on the mat. two sisters are watching karate kid,contradiction,neutral,2,1
"two men, one young, and one middle - aged, work on a small computer with a screwdriver. two men are repairing a computer.",neutral,entailment,1,0
"a group of people talking next to a pool with trees in the background. a collection trying to survive, discuss tactically how to cross the pool while the trees emerge over them.",contradiction,neutral,2,1
a woman and a girl are sitting on a tile floor behind a wooden rack for weaving. two people are sitting down.,contradiction,entailment,2,0
a man is holding a hammer in one hand and piece of hot iron. a man creating mjolnor for odin.,contradiction,neutral,2,1
3 cute little girls with something green in their hands. the little girls are holding red apples,contradiction,neutral,2,1
two women with black hair wearing flower leis standing in a store with a baby in a baby stroller. two black haired women wearing leis are standing in a store with a baby boy,neutral,entailment,1,0
a little girl in a white sweater and hat smiles beside an outdoor fireplace. a girl is happy.,neutral,entailment,1,0
"a well dressed man with a cane and a beard, sleeping under a tree in a park. the man shaved before going to sleep.",contradiction,neutral,2,1
the season is obviously changing by the color of leaves falling from trees as a young man in jeans and a dark t - shirt utilizes the decorative decorations of a building to do pull ups. trees are nearby.,neutral,entailment,1,0
a man and woman dressed in black coats walking a dog down the sidewalk carrying shopping bags. a man and woman dressed in black coats walking a dog down the sidewalk.,neutral,entailment,1,0
"six children, boys and girls, jumping into a swimming pool. six children are outside.",neutral,entailment,1,0
a young woman is laying in the sun with her face covered by a purple scarf. a young woman is sitting outside on her lunch break.,neutral,contradiction,1,2
a group of children standing in a lake in shoulder high water while one boy is balancing on the shoulders of two other boys. a group of kids are in a lake with shoulder high water and a boy is trying to balance himself with the help of two other boys.,entailment,neutral,0,1
a white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals. two dogs are playing tug of war with a frisbee.,neutral,contradiction,1,2
the little child is wearing blue goggles. the child is wearing glasses.,entailment,neutral,0,1
lady in white robe soaking her feet in a pool. the woman cant swim.,neutral,entailment,1,0
two asian women wearing asian attire and smiling. a pair of women wear jeans and regular t - shirts and smile.,contradiction,neutral,2,1
two children with wakeboards are standing in deep water. two kids standing in the ocean waiting to surf.,entailment,neutral,0,1
a young woman wearing sunglasses and several necklaces drinks from a bottle of water in an outdoor setting. the woman is drinking tea.,contradiction,neutral,2,1
seven people are using pc table in a round table. all of the pc computers are turned on.,neutral,contradiction,1,2
a group of young adults is crowded into a small indoor space. the young adults feel to close to one another.,neutral,entailment,1,0
two people have their arm entangled with each other while people look on. a group hug is happening in the town square,contradiction,neutral,2,1
a young boy shoots a toy gun while standing next to a bench. the boy is playing with his pet.,neutral,contradiction,1,2
"twins dressed identically in purple and gold sweaters with gray pants and black shoes, holding on to each other. twins dressed identically attempting to switch places.",contradiction,neutral,2,1
a family is walking on the sidewalk. a family walking down the street.,neutral,entailment,1,0
"a woman is a little scared because a bird landed on her shoulder while she was in the warehouse. while in the warehouse, a woman get startled when a bird lands her shoulder.",entailment,neutral,0,1
"a baby being held by a small girl, swimming underwater in a blue pool. a baby boy and a girl in a pool",neutral,contradiction,1,2
people walking around outside in either fall or winter season. a group of friends build a snowman outside while running around.,contradiction,neutral,2,1
a man in blue with his mouth open beside a medical apparatus. a man is at a medical appointment,entailment,neutral,0,1
a group of people perform using a fake snake. a group of performers using a fake snake to entertain the crowd.,entailment,neutral,0,1
"a guy playing tennis, two nearby spectators, and a crowd watching. the crowd is making alot of noise",contradiction,entailment,2,0
"so many people came out with their sweatshirts, blankets and hats that very cold november night. so many people came out with their sweatshirts, blankets and hats for the witch trial.",contradiction,neutral,2,1
a family sitting around a table playing with ipads in the street the family should not be in the street.,neutral,contradiction,1,2
man in blue jeans walks past street art of a ferret. an artist draws with chalk on the street.,neutral,contradiction,1,2
"person jumping off diving board, while younger child is walking onto a smaller diving board. a person is going fora swim",entailment,neutral,0,1
a maze of blue and yellow walls in front of a lady a lady is walking in a maze.,neutral,entailment,1,0
a man blends fruit at a juice stand in a strip mall. a man is near oranges.,neutral,entailment,1,0
"two argentina basketball players, one incredibly happy, and the other a little frustrated, with their coach clapping for one of the players and a female manager walking off the court smiling. two basketball player quit the game.",neutral,contradiction,1,2
a woman hitting a tennis ball. a woman is playing tennis.,neutral,entailment,1,0
a woman with a umbrella walking past a pole and people looking at a little dog. a woman is walking her dog as people watch.,neutral,entailment,1,0
kids participate in a potato sack race. the kids are currently hopping through the race.,neutral,entailment,1,0
"in an aquarium, a blond girl drinks from a fast food cup as a dolphin swims by. a dolphin swims in the ocean.",contradiction,neutral,2,1
a watercraft speeds through the water. their is a boat race occuring.,entailment,neutral,0,1
a group of people in a classroom sitting around a table a group of people at school.,entailment,neutral,0,1
the train worker checks to make sure that everything is okay before the train leaves the station. the worker is underpaid.,neutral,entailment,1,0
a crowd of asian people are walking along the pavement of a crowded street. some asian people are seen eating lunch,contradiction,neutral,2,1
a little girl sits alone on a park bench with city buildings in the background. a girl sits alone on a bench.,neutral,entailment,1,0
eight men in different colored gear are racing on a track. the men are all racing,neutral,contradiction,1,2
military personnel learning how to shoot their rifles. the service men are in rifle training.,entailment,neutral,0,1
a black and white dog holds the handle of a large red round toy in a field a dog is playing.,entailment,neutral,0,1
two kids play soccer in a field. two kids are playing ball games outside.,entailment,neutral,0,1
good samaritan pulling an extremely drunken man out of the street onto the sidewalk to avoid him from being run over. the sidewalk is a mile from the street.,contradiction,neutral,2,1
a crowd of people are clapping their hands at a concert and some are wearing blue wristbands. a crowd wearing blue wristbands are singing at a concert.,contradiction,neutral,2,1
a person rides a motorbike down a dirt hill. a person is riding a motorcycle in the dirt.,entailment,contradiction,0,2
a man dressed in boots and a cowboy hat sits atop a horse that is jumping while spectators sit in the stands. the man knows how to ride a horse.,entailment,neutral,0,1
male long jumper in the sand at a meet. an athlete is at a track meet.,entailment,neutral,0,1
an umbrella shading a young woman with a small boy crouching under the table. a father takes his daughter to the zoo.,contradiction,neutral,2,1
a man driving his car is on his cellphone. a man is talking on his phone.,entailment,neutral,0,1
workers getting ready to begin an evening shift in a nearby company ' s complex in town workers are getting ready to work the graveyard hours at a shopping mall,neutral,contradiction,1,2
young girl reaches out to pet a deer. the deer was domesticated.,neutral,contradiction,1,2
several shirtless dark - skinned men with their arms held high engaged in a ceremony. men in uniform do the independence day march.,contradiction,neutral,2,1
the girls smile at the camera. the girls are great friends.,entailment,neutral,0,1
the ice hockey player in white is tumbling in front of the player in blue. man trips other player,neutral,entailment,1,0
a man is dumping a black garbage can full of junk into a machine. a man is throwing away all his old clothes.,neutral,contradiction,1,2
a man peeking out a window of a merchant building. a man is looking out a door.,contradiction,entailment,2,0
a blond woman pedals a bicycle while carrying a chair on her shoulders. a woman is on stage performing.,neutral,contradiction,1,2
a lady dressed in black is holding a violin. a lady plays the violin.,neutral,entailment,1,0
a woman in a red shirt is walking past a store called burrito bandidos and it is open. a woman jogs past a store that is closed today.,contradiction,neutral,2,1
four military servicemen in a boat are attempting to attach a stairway to a larger vessel next to them. four marines attempt to board an enemy ship,neutral,contradiction,1,2
a man in orange squats to inspect a machine part. the child is black,neutral,contradiction,1,2
a partially bald and overweight man dressed in a lime green t - shirt is seasoning the skewers that are cooking on the barbecue pit. a bald and obese man are making dinner.,neutral,contradiction,1,2
people are walking on the street in front of tall buildings at nighttime. the people are babies.,contradiction,neutral,2,1
a woman preparing her kayak for pleasant row across a beautiful day on the lake. a woman is staning near the lake,neutral,entailment,1,0
three construction workers working on a street. the people are paving the street.,neutral,contradiction,1,2
a man dressed in a blue running shirt is stretching outside of his apartment before he takes his run. a man gets ready to jog outside,entailment,neutral,0,1
a dark - haired girl standing in front of a performing band. a girl in white is standing in front of a performing band.,neutral,contradiction,1,2
a woman who is smiling is wearing a unique head ornament. a woman is smiling,neutral,entailment,1,0
a blond woman in a gray sweatshirt is cutting with scissors. a woman is ironing.,contradiction,entailment,2,0
a caravan of snowmobile travel through the snow. some people are snowmobiling.,entailment,neutral,0,1
a woman in a long brown coat tries to cell brooms to two men. a woman in a long coat sells brooms to people.,entailment,neutral,0,1
three women are sitting next to a staircase. women around a building facility / area.,neutral,entailment,1,0
a man in white with a dirty apron is using a wooden paddle to put something into a brick oven. the man is cooking pizza.,neutral,contradiction,1,2
two men boxing shirtless with black pants on the men are wearing shirts,contradiction,entailment,2,0
a group of men standing on some sort of staging. the group of men are on stage preforming.,neutral,entailment,1,0
