text,true_label,predicted_label,true_label_id,predicted_label_id
a young man on the street listening to headphones. a teenager walks down the busy sidewalk listening to his music.,neutral,contradiction,1,2
a small child in water with a splash encircling him while the white clouds float over the mountains. the child is sitting in a creek.,neutral,contradiction,1,2
a woman in a serving motion playing beach volleyball. people are watching beach volleyball.,neutral,entailment,1,0
"across from the bank of oklahoma, a woman enjoys the scent of her tea. a woman enjoys the scent of her tea on the sidewalk.",entailment,neutral,0,1
a small child in winter attire sledding in some snow. a small child warmly dressed in winter attire sledding in some snow.,neutral,entailment,1,0
a little girl examines a dog laying on a beach. there are several puppies running at the edge of the beach,neutral,contradiction,1,2
a small bee landed on a bunch of yellow flowers a little bee sits on a bunch of flowers.,entailment,contradiction,0,2
telephone wires are visible. i can see the telephone wires.,neutral,entailment,1,0
a male playing a keyboard as part of a band. the band is playing.,neutral,entailment,1,0
"in the middle of a crowd, a man in a black t - shirt operates a camera on a tripod, pointing it at the camera. a man in a white t - shirt operates a camera.",contradiction,entailment,2,0
one girl sitting on a nech near a tree while another stands next to her on the sidewalk. the girls are both on the sidewalk.,contradiction,entailment,2,0
two workers in orange vests perform their job. two construction workers building something.,neutral,entailment,1,0
a woman in a brown ups uniform is handling packages in front of people who are sitting down outside. the woman works for fedex,contradiction,neutral,2,1
a motorcyclist gets moving. the motorcyclist is in traffic.,neutral,entailment,1,0
a guy in his scuba gear is having a conversation with other men. guy having a conversation with other men.,neutral,entailment,1,0
"one nun being patted down by a tsa agent in front of an american flag, while a civilian looks on. the nun is at the airport.",entailment,neutral,0,1
a person on a skateboard during a high jump. the person is being watched.,neutral,entailment,1,0
a legless man is walking next to a man in a bright yellow shirt. the man with no legs is the spring blade attachment,neutral,contradiction,1,2
a woman stands behind an outdoor grill with a blue basket of food in her hands. a woman holding a blue basket full of easter eggs outside of a church.,contradiction,neutral,2,1
"a woman wearing eyeglasses, sitting in front of the table while making jewelries. a woman wearing glasses, sitting in front of the table while making jewelries.",neutral,entailment,1,0
a man in a blue jersey watches something projected in front of him. a man watching a movie.,neutral,contradiction,1,2
two people are watching a basketball game on television in a break room. they work together.,entailment,neutral,0,1
a young acrobat in flame design costume waits for her turn to compete. the acrobat was in line to perform.,entailment,neutral,0,1
blue sky with fluffy white clouds over a brick building. it is morning.,neutral,contradiction,1,2
a person dressed in red is leaning over their bicycle. a person is fixing their bicycle chain.,neutral,contradiction,1,2
a blond woman looks at her phone while standing next to a man. a man scowls at his wife as she checks her phone yet again.,neutral,contradiction,1,2
a smiling boy slides down a rope while hanging on. the smiling boy uses both hands to hold onto the rope.,entailment,neutral,0,1
a young boy opens his christmas presents. the boy is getting ready to start a new year at school.,contradiction,neutral,2,1
construction workers stand near tracks at night. lots of work for them tonight,neutral,entailment,1,0
a woman is washing a car. a woman is using water to wash a car.,entailment,neutral,0,1
group of doctors are gathered around a patient in a operating room. a group of nurses are standing around the doctors.,contradiction,neutral,2,1
a woman is showing two children something. a woman is flashing a porcupine.,contradiction,neutral,2,1
a man is snowboarding during the day. the man is a sliding down the mountain.,entailment,contradiction,0,2
a man driving a custom made firetruck. he keeps his eyes on the road,entailment,neutral,0,1
a man in a blue shirt is looking through a white and red curtain. a curtain with a man looking through it,neutral,entailment,1,0
a man wearing a beige shirt and cowboy hat ropes a calf while riding a brown horse. the cowboy is at the rodeo.,entailment,neutral,0,1
a man laying on the floor as he works on an unfinished wooden chair with a tool on the ground. a man is building a chair.,entailment,contradiction,0,2
a group of friends are laughing and playing the wii on a red couch. people are playing sports video games,neutral,entailment,1,0
six children sitting around a rectangular dining table with a green tablecloth and food on it. the table is round.,contradiction,entailment,2,0
a couple of musicians are enjoying an outdoor gig. the musician were smiling as they enjoyed the music.,entailment,neutral,0,1
two man sit and chat on a stone lanai surrounded by plants. the two men chat outside.,neutral,entailment,1,0
a man in a shirt that reads hippie killer smiles at his girlfriend in a return of the living dead shirt. a woman is smiling.,contradiction,entailment,2,0
people shopping as well as a man in the background who appears to be a business owner of the fruit stand. people looking for fruit at a downtown store in peru.,contradiction,neutral,2,1
a construction worker in a red hard hat is working. the worker dropped his tool.,neutral,contradiction,1,2
"a man in a pink short - sleeved shirt, standing in front of a microphone and playing his guitar. someone giving a concert while playing an instrument.",entailment,neutral,0,1
horses taking snacks from owner. a person feeds their horses leftover pizza.,neutral,contradiction,1,2
a group of children walk together on a bright day. people walk outside,neutral,entailment,1,0
a man drives a black car in front of several large metal shipping containers. the man is near a storage facility.,neutral,entailment,1,0
a little girl on the street in a yellowish green and orange dress is holding a hello kitty balloon with her right hand. a little girl in a yellowish green and orange dress tries to pop her hello kitty balloon on the street.,contradiction,neutral,2,1
a man drives an orange tractor with two small children riding in the back of it. some childrens and man drives a tractor,neutral,entailment,1,0
"two boys, one with a yellow and orange ball, play in some water in front of a field. two boys are playing in a puddle.",entailment,contradiction,0,2
a boy in a tan coat throws some red leaves at the camera. a boy throws some maple leaves.,neutral,contradiction,1,2
a child laying on the carpet in pain. the kid is crying on the floor.,neutral,contradiction,1,2
"a man kicks up dust on as he rides a four - wheeler, with a crystal blue sky in the background. the sky is clear and not raining.",entailment,contradiction,0,2
8 asian bridesmaids are lined up outside in a street wearing their dresses. the groomsmen are lined up outside.,contradiction,entailment,2,0
kids sit in the street at a market. the kids are smart.,contradiction,neutral,2,1
two men are talking to each other in the middle of a room. they are chatting.,neutral,entailment,1,0
"young children are learning a local custom by watching adults, and it appears to involve pretending to be asleep. the young children watch excitedly while other children demonstrate how to use a yo - yo.",contradiction,neutral,2,1
a shirtless man and woman are holding each other while standing in a pile of leaves. a man and a woman playing with each other outdoors.,neutral,entailment,1,0
two friends bike down a hill. boys are riding a bike.,entailment,neutral,0,1
a woman wearing a short - sleeved striped shirt and carrying a green shopping bag examines fish in an open air market while a vendor in a white apron over a gray t - shirt hands her an empty plastic bag. a woman is buying fish.,neutral,contradiction,1,2
"many people are waiting in line on a snowy hill, and some skis and snowboards lay abandoned. the hill is slick.",neutral,contradiction,1,2
people are outside on the sidewalk where there are small decorated buildings that could be selling something. the people are window shopping,neutral,entailment,1,0
an asian fish market with fish being cut up for sale. the fisherman lands a marlin.,contradiction,neutral,2,1
a young child reclines in a pile of fallen leaves. a boy in the leaves,entailment,neutral,0,1
a man holds a woman ' s face in a busy airport terminal. man flying in airplane takeoff,neutral,contradiction,1,2
three young women in the window strike campy poses for the amused onlookers. a crowd of people are looking in a window.,neutral,entailment,1,0
a hot air balloon touching down with a man ' s shadow in the background. a hot air balloon is on the ground.,entailment,contradiction,0,2
an old man and a baby in red. the old man has his baby.,neutral,entailment,1,0
a nun is grabbing a bite to eat. this lady is buying a sandwich.,neutral,contradiction,1,2
"boy in shorts, face down in shallow, reflective water. the boy is in shallow water.",neutral,entailment,1,0
ballerinas perform happily while performing the same pose. ballerinas are finished dancing,neutral,contradiction,1,2
a man on a motorcycle racing a car in the distance. the man is going fast,entailment,neutral,0,1
a man in a yellow silky shirt is standing in front of a microphone. the man is prepared to use the mike,entailment,neutral,0,1
two motorcyclists are on a dirt track. the cyclists are riding dirtbikes.,neutral,entailment,1,0
two young men compete in an informal basketball game. there is a 1v1 going on between friends,entailment,neutral,0,1
one male in a blue sports uniform is kicking the soccer ball while a second man in a white sports uniform is trying to kick the ball out of the way. one male in a blue sports uniform is kicking the soccer ball,entailment,contradiction,0,2
the man writes something on the chalkboard to teach the girl who is standing next to him. the man is teaching the pupil by writing.,neutral,entailment,1,0
the boy is climbing. a boy is climbing stairs,neutral,entailment,1,0
a car stopping in front of a restaurant. the sedan stopped in front of the fine dining establishment.,neutral,entailment,1,0
a group of men playing basketball on an outdoor court. men playing a game of horse,neutral,contradiction,1,2
a crowd is staring at a screen that is showing a colorful image. the group is looking at the colors on a screen.,entailment,neutral,0,1
a man and a woman search for records while a man in a blue hooded shirt looks in the other direction. the man in the blue shirt was not paying attention to the other two people.,neutral,contradiction,1,2
a small boy putting something in his mouth with both hands. a small boy had something in his mouth.,neutral,entailment,1,0
a young female basketball player in red and white blocks another in possession of the ball who is dressed in white and maroon. two people facing each other in a compeitive basketball match.,entailment,neutral,0,1
a boy does a cannonball into a pool while a girl watches. a girl wants to cannonball into the water.,neutral,entailment,1,0
"a man in formal wear, holding a microphone in one hand and a pen in the other, appears to be giving a speech. the man in casual clothing speaks to others, holding a microphone in one hand an a pen in the other.",contradiction,entailment,2,0
"a person is jumping in the air, with snow on the ground and lots of trees in the background. a person is jumping in the air with snow on the ground.",neutral,entailment,1,0
a man lights a cigarette on a loading dock near a dumpster. the man enjoy smoking indoors.,contradiction,entailment,2,0
"children play soccer as adults look on. adults play soccer, while the children watch.",contradiction,entailment,2,0
a player kicks the soccer ball from the corner of the field. a person kicks a soccer ball.,neutral,entailment,1,0
"a blond woman speaks at a podium labeled "" holiday stars project "" in front of a blue wall that says "" university of illinois springfield "". a woman giving a presentation.",neutral,entailment,1,0
three teenagers drink slurpees outside a convienience store. teenagers drinking cherry slushies at a convenience store.,neutral,contradiction,1,2
men holding a fishing net on the beach. fishermen get ready to work.,entailment,neutral,0,1
young graduate hugs a friend while mom looks on. the young graduate is done with school.,entailment,contradiction,0,2
a wet black dog with a red collar is in the river the dog is shaking his fur dry on the river bank.,contradiction,neutral,2,1
a woman sitting on a train in between two people holding a white box and closing her eyes. the woman is in transit,entailment,neutral,0,1
a cowboy riding a horse at a rodeo with 8 seconds on the clock. a horse with a rider.,neutral,entailment,1,0
cities need to be replaced with a new idea such as a super sized mall type building with no need for travel or cars. cities are fine the way they are,contradiction,entailment,2,0
a man smiling and tying and apron. a man puts on a tie.,contradiction,entailment,2,0
a large number of people participate in an anti breast cancer event. people are public speaking,contradiction,neutral,2,1
one dog is bearing its teeth at the other two dogs as they run beside the water. a dog watching two dogs play with a ball by the water.,neutral,contradiction,1,2
a muscled african man plays the accordion. a dark - skin guy is musician.,neutral,entailment,1,0
a snowboarder jumps over a ramp on a mountain course. the snowboarder is performing a trick.,neutral,entailment,1,0
some teens appear to be having fun smashing a fruit of some sort. teens are smashing a watermelon,neutral,contradiction,1,2
two middle - aged men relaxing in some sort of transportation two younger men are relaxing,contradiction,entailment,2,0
a man in a pink and green shirt and a woman in a white shirt sign books at a table. a man and woman go out on a date.,contradiction,neutral,2,1
a person is standing in the middle of the desert looks tiny. a person is in the desert with many people.,neutral,entailment,1,0
a man and a woman wearing hats talking on the street. a couple are talking.,neutral,entailment,1,0
a group of young people get into costume in a sparse room. people are at a mormon temple.,contradiction,neutral,2,1
"a lone bicyclist, a black male, pedals over a sign on the street, showing he is going in the wrong direction. a black boy on a bike rides over to a sign that tells him he ' s going the wrong way",entailment,neutral,0,1
a man practicing shooting with his safety gear on. the man is about the shoot.,entailment,neutral,0,1
two dogs playing in the sand at the beach. the dogs are having fun.,entailment,neutral,0,1
"an aerial view is on the top of two women, one older, one younger, who seem to be making something to eat at a public showcase. two girls are playing house.",neutral,contradiction,1,2
young people chat outside near a buzy street. they are not looking away,contradiction,entailment,2,0
a statue of a big pink pig. there ' s a red pig statue,neutral,contradiction,1,2
a photographer at work at a golf event. there are several people golfing.,neutral,entailment,1,0
dogs racing around a track greyhounds running the track while the betters go crazy.,neutral,contradiction,1,2
an old woman is holding a baby. the old woman is holding a tiny baby,entailment,neutral,0,1
a man looking down at a large pile of shredded paper. the man is looking at old bills.,neutral,contradiction,1,2
man on roof touching a shingle. human on top of bulding grabbing a shingle.,neutral,entailment,1,0
two men bike racing around a track. there are men riding bikes.,neutral,entailment,1,0
a little boy wears a yankees cap. some body wears a cap.,neutral,entailment,1,0
a woman sautes her dinner. a woman bought her dinner.,contradiction,entailment,2,0
a man plays a keyboard and sings. a singer rehearses a song with his keyboard.,neutral,entailment,1,0
"two people are standing in shallow water, waving sparklers around the creek was about to flood.",contradiction,neutral,2,1
a soldier shaking hands with a woman. a politician is shaking hands with a soldier receiving a medal.,neutral,contradiction,1,2
two young men talking in front of a penn state basketball table. two young men talk about basketball.,neutral,entailment,1,0
a girl with blue highlights watches a dog leap to catch a frisbee. a dog is trying to catch a frisbee that a girl with blue highlights threw.,neutral,entailment,1,0
"a woman in a black shirt looks to her right, while a man in a blue vest on her left drinks from a glass. a woman in black looked to her side while the man to the left of her raised his glass.",neutral,entailment,1,0
a person is climbing up a rock. a person is on the ground.,contradiction,entailment,2,0
a girl in her underwear on a pillow is on display as viewers take photos. a model is posing for the cameras.,entailment,neutral,0,1
a group of musicians are assembled to play music. there are a group of people that play tunes.,entailment,neutral,0,1
an old lady plows the field and plants a seed. girl maintain the garden.,neutral,entailment,1,0
"people with umbrellas standing in front of a house decorated for christmas with trees, lights, and a biblical scene on a wall. people standing outside",neutral,entailment,1,0
a young boy going through a vegetable bin. a young boy going through a cabbage bin.,neutral,contradiction,1,2
it looks to be a glass maker heating up some glass to make something while visitors in the background watch him a glass maker is showing off for the visitors.,neutral,entailment,1,0
group of muslim girls standing. the children wait while the men pray in the mosque.,neutral,contradiction,1,2
a man in a silly hat holding a wand and a toy helicopter sits in a chair. a man in a silly hat stands onstage doing magic tricks for children.,contradiction,neutral,2,1
"one man, airborne, wearing an orange sweatshirt and blue jeans, does a skateboarding trick. a man transcribes an interview.",contradiction,neutral,2,1
a child attaching clip to nails on a board. child busy in doing activities on board,neutral,entailment,1,0
a mustached man wearing glasses and a maroon polo is attempting to use a food processor. a mustached man is attempting to use a food processor.,neutral,entailment,1,0
a young girl looking at multiple coloring books on the cement floor. the floor was scattered with the coloring books,entailment,contradiction,0,2
costumed girl playing with a hula - hoop in a crowd. a girl is being watched as she uses a hula - hoop while wearing a costume.,neutral,entailment,1,0
a young boy in a white shirt surrounded by several other children who are rollerskating. several children in rollerskates are circling a boy.,neutral,entailment,1,0
a boy is playing on a jungle gym with a basketball in front of him. the boy is looking at the basketball.,neutral,entailment,1,0
two men are inspecting the rear tire of a purple bike. two bikers do a safety inspection.,neutral,entailment,1,0
the lady is singing at the door with two people in the background acting. the lady is putting on a performance as the others act,entailment,neutral,0,1
firemen are putting our a fire. professionals are using a hose to get rid of flames.,neutral,entailment,1,0
"man making kissing face for the camera, while another man looks on. man mugs for the camera in front of another man.",entailment,contradiction,0,2
a girl is sitting in a chair at the table with a cellphone raised to her ear. a girl is playing a game on her phone while sitting at a table.,contradiction,neutral,2,1
"six men, five in blue shirts and one in white, wash a red, four door car. people selling car",neutral,contradiction,1,2
four people are in silhouette whilst watching the sunset. people are outside,neutral,entailment,1,0
several workers brace a large yellow object aboard a boat with the golden gate bridge in the background. they are in japan.,contradiction,neutral,2,1
warriors in chain mail holding shields waiting in line. a group of warriors ask for directions to the nearest grocery store.,contradiction,neutral,2,1
"two men, dressed in black, are standing on a sidewalk in an urban area while one lights a cigarette. two men stand outside to smoke.",neutral,entailment,1,0
a woman educating young children. a woman teaches all ages.,neutral,entailment,1,0
a woman in a black skirt suit is speaking with another woman in a boat. two women standing in a boat,neutral,entailment,1,0
"a group of adults all wearing red and white baseball caps pose by holding their index, middle, and ring fingers up. a group of people pose for a photograph.",neutral,entailment,1,0
traffic is zooming past the woman wearing a yellow jersey. traffic stops for a woman crossing the street,contradiction,entailment,2,0
dog jumps to get orange ball on his head. a brown collie retrieves a red ball.,neutral,contradiction,1,2
a woman sitting with a man of about the same age reaches towards a bird who had just landed on the table where the two share a drink. the bird is about to bite the woman,neutral,contradiction,1,2
three men watch as fish is being prepared. a fish is being gutted.,neutral,contradiction,1,2
a younger looking man stands behind the counter of an israeli shop that sells cigarettes and cashews. a cashier at his job.,entailment,neutral,0,1
the four beautiful ballerinas are on stage. the women are dancing on pointe.,neutral,contradiction,1,2
two men wearing yellow caution cones as hats and one is about to get hit with a ball to the head. the second man saves the man from getting it.,neutral,entailment,1,0
a man in a uniform playing with a black dog. guard stopping dog from attacking pedestrian.,contradiction,neutral,2,1
a large group of students are taking a break from school and are having lunch together. a group of students are in class.,contradiction,entailment,2,0
a older man wearing a blue shirt and black shoes is sitting in a wooden chair. an old man is exercising his muscles to stay fit.,contradiction,neutral,2,1
a baseball player with the red cap is trying to get the ball as an opposing player runs to the next base. a baseball player is throwing the ball to the baseman.,entailment,contradiction,0,2
a young sweaty man with facial hair hits a symbol. the young man is hot.,neutral,contradiction,1,2
a couple kissing in front of bushes n trees the couple seems to like each other.,entailment,neutral,0,1
stretched image of a brown dog with a white patch of fur in his chest area sitting in the grass with trees in the background. the trees were in front of the dog.,contradiction,entailment,2,0
a little boy sits on the tail of a fake alligator. the woman is sitting on a fake alligator.,entailment,contradiction,0,2
"2 men in a classroom, one standing and one sitting while participating in a discussion. a discussion occurs as a man sits on a chair as another person stands near a whiteboard.",neutral,entailment,1,0
a man in a brown shirt looking at fruit. a man is browsing through tomatoes at a market.,neutral,contradiction,1,2
boy with toy gun pointed at the camera. a boy points the toy gun at someone.,contradiction,entailment,2,0
"a panel of three individuals speak at the institute for politics, democracy, and the internet. people go and have fun.",contradiction,neutral,2,1
man in a laundromat reading a book. a person waiting for their laundry.,entailment,neutral,0,1
"a man in a blue tee - shirt, wearing a cap, is riding a white horse down a dirt road, in a rural setting of grass and hills. a man in his blue shirt and cap walks with his horse in a rural setting.",contradiction,entailment,2,0
two young girls are having a snowball fight. young girls playing on snow,neutral,entailment,1,0
a man in a light blue and white striped shirt is cooking at the stove in a kitchen. man cooking dinner in the kitchen,entailment,neutral,0,1
a woman in a white shirt and pink skirt is about to hit a tennis ball. a woman dressed for spring hitting tennis balls.,entailment,neutral,0,1
two green shirted soccer players attempt to secure the soccer ball from a player dressed in white. two soccer players try to get the ball back from the other team,entailment,neutral,0,1
a softball player runs toward home plate. the ball is being thrown towards the catcher.,neutral,contradiction,1,2
three people are walking and two people are jogging along a cleared path near several trees. people are walking and jogging through an empty path.,entailment,contradiction,0,2
a small boy is looking in a blue telescope as his grandmother watches. a boy is playing with a telescope.,entailment,contradiction,0,2
"a family sits around at christmas time, some playing jenga while others play with children. some family members are outside on christmas while others are playing games inside.",neutral,entailment,1,0
two employees prepare food in a busy resaurant. the employees are relaxing.,contradiction,entailment,2,0
a baseball player prepares to swing the bat at a pitched ball. a baseball player is up to bat in a baseball game.,neutral,entailment,1,0
a small girl is brushing her teeth with a pink toothbrush. a small girl washes her face.,contradiction,entailment,2,0
a man standing in snow with a mountain in the background a gentleman stands in a snowy landscape.,entailment,neutral,0,1
a dark - haired main on a bucking bronco. a dark - haired man terrified of dying.,neutral,contradiction,1,2
a red - haired woman looks off - camera. a redhead looks away from the camera,entailment,contradiction,0,2
a young girl in a white top is giving two thumbs up. the girl is wearing a black skirt.,neutral,contradiction,1,2
two young adults are playing on cube - shaped arcade consoles. the people are playing pac - man.,neutral,contradiction,1,2
two men with tool belts are fastening a sign to a building. the men are underpaid,neutral,entailment,1,0
a man wearing a red shirt and a green and blue plaid kilt dances with a woman wearing a green plaid skirt and a green and white shirt while both have their backs turned towards the camera. a man is wearing a green shirt and yellow pants.,contradiction,neutral,2,1
white & red car with ace logo is getting ready to race. a red and white race car racing on the track.,contradiction,entailment,2,0
a man in a black t - shirt and a man in a pink t - shirt are playing guitars on a stage. the man cannot sing.,neutral,contradiction,1,2
a large group of swimmers in wetsuits and swim caps eagerly dive into the water. the group is sleeping,neutral,contradiction,1,2
large white dog jumps in the air to catch a black and white soccer ball. a dog attempts to play fetch.,neutral,entailment,1,0
four young ladies are talking together on the sidewalk in front of a shop. four girls gossip outside a store.,neutral,entailment,1,0
a group of people in standing outside a building. a group is loitering outside.,entailment,neutral,0,1
a little girl shows off a constructed object. the child hols up a stuffed animal.,contradiction,neutral,2,1
a group of young adults gather and drink at a party. the young adults are at a party with friends,entailment,neutral,0,1
three men have gathered to take photographs at the top of the stairs of a marbled and pillared entrance to what may be a museum or art gallery because of a tapestry hanging in the forefront. men are taking pictures in a magnificent building.,entailment,neutral,0,1
three guys in white painting a building. people are near a building.,neutral,entailment,1,0
a child standing on one foot and surrounded by toys. a child is balancing with something on his head.,neutral,entailment,1,0
a vendor and customer discussing products and pricing at a mall kiosk. vendor tries to make a sale,neutral,entailment,1,0
three men with yellow vests doing work on the side of a street with three blue and white trucks nearby. they are wearing vests to be seen by trucks.,neutral,entailment,1,0
a woman dressed in elegant clothing is looking down while inside a crowd of people. a crowd of people don ' t notice a woman looking at them.,neutral,contradiction,1,2
an elderly man wearing a sombrero riding a mobility scooter while shopping for shoes. an elderly woman who broke her hip is shopping for shoes in a mobility scooter.,neutral,contradiction,1,2
a man standing up in a boat paddling toward a shore lined with furniture and other large objects. the man wants to take a nap on the couch on the shore.,neutral,contradiction,1,2
two kids and a man are playing drums in front of a street audience. street performers playing for an audience.,neutral,entailment,1,0
a man talking on a cellphone smiles while walking in front of a large group of people in the city. a man laughs while talking on his cell phone.,neutral,entailment,1,0
there are items hanging up in the background and then there are picnic tables made of wood and two big grills where people are cooking and a man watching. there are large items hanging.,neutral,entailment,1,0
there is a canoe competition as many canoers are rowing their canoes. the race is with automatic boats.,contradiction,neutral,2,1
"a man under an umbrella is taking pictures in the snow. a man dressed warmly, standing in snow.",neutral,entailment,1,0
looks like a man dressing in a orange flowered bikini with a mime face riding a bike. a person with a painted white face rides a bike.,entailment,contradiction,0,2
a man in the winter standing on shoveled snow path next to a blueish black car. a man is shoveling snow.,neutral,entailment,1,0
a snowboarder boarding down a hill in a colorful snowsuit. the man is colorblind.,neutral,contradiction,1,2
a woman is at the beginning stage of knitting something amazing in a room filled with other knitters. a woman by herself sewing a dress.,contradiction,neutral,2,1
a woman standing at a crosswalk which has only the hand and the middle finger lit up. a woman is about to cross the street.,entailment,neutral,0,1
five brown dogs are walking down a grassy path. dogs are hanging out in a large pack.,neutral,contradiction,1,2
a shirtless man and another man laughing. a man and another man laughing,neutral,entailment,1,0
a man wearing jeans and talking on the phone is standing on the sidewalk next to a blue spot on a building. a man talks to a girl who as they are heading into a building.,contradiction,neutral,2,1
a young man writing down answers or perhaps taking notes in a classroom. a young man writing notes.,neutral,entailment,1,0
a woman in a red sweater is standing next to crates of pineapple. the woman in the red sweater stole the pineapples from the crates,contradiction,neutral,2,1
a woman is sitting against a tree with a book in her lap. the woman fell asleep reading,neutral,contradiction,1,2
a little boy is playing in the water with a beautiful sunset and mountains in the background. a little boy is having an evening bath outside.,entailment,neutral,0,1
a dog with white fur is moving through deep murky water. a dog is jumping through the air.,contradiction,entailment,2,0
three men play saxophones while one man play makeshift drum on a corner four people performing,neutral,entailment,1,0
a atlanta braves baseball player is walking on a baseball field. the braves pitcher takes the mound.,neutral,contradiction,1,2
a man is riding in a blue kayak in the ocean. the man knows how to swim.,neutral,entailment,1,0
a person is holding a fishing pole in their right hand. the person is using a fishing pole,neutral,entailment,1,0
running dog and cow in fenced area. the dog and cow are outside of the fenced area.,contradiction,entailment,2,0
a man standing by the trees working. a man cuts trees down in a forest.,neutral,contradiction,1,2
two friends enjoy ice cream on a nice day. two people enjoy chocolate ice cream outside.,neutral,entailment,1,0
a man in a red shirt and matching shoes skateboards off the top of a small building. a man likes to skateboard.,entailment,neutral,0,1
five people stair up at a tiger that is in front of chinese letters. people look at something,neutral,entailment,1,0
a bearded man wearing a denim jacket and a hat sits on a park bench a man is people watching.,neutral,entailment,1,0
a group of young people lounging on the couch. some friends watching tv in the living room,neutral,contradiction,1,2
the young people have plenty of snacks close at hand. the young people will not go hungry.,entailment,contradiction,0,2
a wave crashing through a group of people wearing wetsuits and goggles. people are at a beach.,entailment,neutral,0,1
a toyota car drives into water the driver was texting,entailment,contradiction,0,2
bearded man wearing hat in front of an out of focus background. the man just finished shaving.,contradiction,neutral,2,1
"a soccer team is on a playing field, some of them fixing the nets and one emptying water from a cooler. group of players taking group photo.",contradiction,entailment,2,0
two players hustle during a soccer game. the players are running to field the ball.,neutral,contradiction,1,2
a group of people are standing outside. people are walking up the street.,contradiction,entailment,2,0
a woman swimmer in a pool gets splashed by her teammate swimming past. the swimmer congrulates her teammates for her win.,contradiction,neutral,2,1
a woman pushing a shopping cart at a grocery store. a shopper looking for food,entailment,neutral,0,1
a little dark - haired girl in a blue dress is playing with a pink hula hoop. the girl is enjoying the hula hoop.,entailment,neutral,0,1
a dog standing in water. a dog is swimming on the water.,neutral,contradiction,1,2
"a group of women, some with kids, wearing white t - shirts with number tags, are smiling as they are being photographed on the field. a group pf people dancing on a field.",neutral,contradiction,1,2
a woman is talking on her cellphone. a woman talking on her cellphone as she walks.,entailment,neutral,0,1
"a bald white man wearing an apron dines alone at a restaurant table, set with a full meal and a bottle of wine. a bald white man does the dishes after eating breakfast.",contradiction,neutral,2,1
girl paints a picture of the images she is looking at. a girl uses crayons to draw a picture.,contradiction,neutral,2,1
a tennis player bouncing a tennis ball on her tennis racket on the game mat. tennis player about to serve.,entailment,neutral,0,1
"a man in a long - sleeved shirt, riding a yellow moped across a street. the moped has two wheels.",entailment,neutral,0,1
a young girl in her early twenties is laughing. youth playing,contradiction,entailment,2,0
woman in a blue evening dress holds a microphone on stage. the woman is talking using a microphone,entailment,neutral,0,1
"a group of people are working at night, there are sparks flying everywhere. some welders are working in the dark.",neutral,entailment,1,0
a man putting his dishes away. a person is doing chores.,neutral,entailment,1,0
it seems to be an asian subway station with few people and signs in a foreign writing on the wall. the people are on a vacation,neutral,contradiction,1,2
four polynesian dancers dancing in traditional garb 3 facing away and one facing towards. people are dancing.,neutral,entailment,1,0
"four children are drawing pictures on a big, white pad. children are work together on an art project.",entailment,neutral,0,1
women sitting on a bench waiting for her laundry the woman is knitting.,neutral,contradiction,1,2
a man scratched his beard in front of a guinness pint glass. the man just finished shaving his face smooth.,contradiction,neutral,2,1
yong man with cellphone and goatee holding obama sign the young man is holding a sign protesting ice cream,contradiction,neutral,2,1
someone casts a fishing line into a body of water. fisherman is hoping to catch a fish.,entailment,neutral,0,1
a young boy looks at a display of rubber ducks. the boy is in a department store.,neutral,contradiction,1,2
the fireman is carrying a flashlight in his left hand and a pic in his right hand while focusing on something. a man focuses.,neutral,entailment,1,0
people wearing peacock uniforms who are about to perform a dance of some kind. the team is getting ready to perform,entailment,neutral,0,1
a person setting up a tent beside a few other tents on the snowy ground. the tent is larger than the other tents.,neutral,entailment,1,0
a man sits in the back of a boat that is grounded on the shore of a large body of water. a man is in a boat that ' s on land.,entailment,contradiction,0,2
a dog playing in the water a dog playing.,neutral,entailment,1,0
a quad sends dirt flying into the air. the four wheeler is spinning it wheels in the dirt.,entailment,contradiction,0,2
a laughing woman prepares to carefully remove a jenga block from its teetering tower. the drunk lady attempts to play jenga.,neutral,entailment,1,0
guy in jeans skateboarding in the middle of the night a warehouse. a man attempts to perform tricks on a skateboard in an empty warehouse.,neutral,contradiction,1,2
a woman with short red - hair is in some very cloudy water by a shoreline and only her head is above the water. the woman was swimming at the beach.,neutral,contradiction,1,2
"a man in very warm clothing. the man is wearing a thick coat, mittens and a blue scarf.",neutral,contradiction,1,2
"four hikers sit along side a valley river, beneath trees. hikers rest along the water.",neutral,entailment,1,0
"a black person in a white shirt and headscarf is plowing a field behind two yoked cattle, one tan and one dark brown, with blue - painted horns. a man is pulling the two cattle as he plows the field.",contradiction,neutral,2,1
brad paisley is playing his guitar and singing. the person playing the guitar is named brad.,entailment,neutral,0,1
the skateboarder is wearing a helmet. a skateboarder is getting ready to leave.,neutral,contradiction,1,2
"four people near a body of water, one sitting and three standing, while two people walk on a nearby sidewalk. everyone is wearing a dress.",neutral,contradiction,1,2
a crew gets ready at the sideline in an empty basketball stadium. the team loses the game.,neutral,contradiction,1,2
a child with blond curly hair crying. a child is crying,neutral,entailment,1,0
two men draw in the wet sand of a beach. two men play on the sand,neutral,entailment,1,0
a man is standing on red scaffolding. a man on scaffolding,neutral,entailment,1,0
girl in a blue sweater painting while looking at a bird in a book. the girl is painting birds.,neutral,entailment,1,0
